exchange,symbol,open_time_ms,open_time_utc,open,high,low,close,volume
coinbase,BTCEUR,1678524120000,2023-03-11 08:42:00,18859.41,18859.41,18846.85,18848.67,0.06933671
coinbase,BTCEUR,1678524180000,2023-03-11 08:43:00,18859.07,18901.52,18853.69,18901.52,0.52716901
coinbase,BTCEUR,1678524240000,2023-03-11 08:44:00,18904.37,19032.44,18900.39,19029.81,4.15988572
coinbase,BTCEUR,1678524300000,2023-03-11 08:45:00,19007.31,19011.1,18972.91,18973.84,0.89323449
coinbase,BTCEUR,1678524360000,2023-03-11 08:46:00,18986.44,18991.63,18947.65,18955.2,0.46524439
coinbase,BTCEUR,1678524420000,2023-03-11 08:47:00,18948.9,18980.71,18947.07,18960.43,1.23418025
coinbase,BTCEUR,1678524480000,2023-03-11 08:48:00,18966.99,18966.99,18942.47,18955,4.71528073
coinbase,BTCEUR,1678524540000,2023-03-11 08:49:00,18956.55,18968.28,18946.99,18966.46,7.52360955
coinbase,BTCEUR,1678524600000,2023-03-11 08:50:00,18962.88,18963.03,18944.86,18959.55,1.77695382
coinbase,BTCEUR,1678524660000,2023-03-11 08:51:00,18959.75,18959.84,18924.8,18959.58,1.87072215
coinbase,BTCEUR,1678524720000,2023-03-11 08:52:00,18964.59,18995.01,18950.83,18983.73,1.89607608
coinbase,BTCEUR,1678524780000,2023-03-11 08:53:00,18984.95,19002.36,18970.57,18970.57,2.94826176
coinbase,BTCEUR,1678524840000,2023-03-11 08:54:00,18971.24,18971.24,18950,18951.52,0.92532286
coinbase,BTCEUR,1678524900000,2023-03-11 08:55:00,18949.06,18955.68,18938.09,18938.09,5.30853138
coinbase,BTCEUR,1678524960000,2023-03-11 08:56:00,18945.04,18951.33,18931.18,18945.36,1.12641589
coinbase,BTCEUR,1678525020000,2023-03-11 08:57:00,18928.2,18929.15,18909.44,18909.8,0.28905401
coinbase,BTCEUR,1678525080000,2023-03-11 08:58:00,18910.45,18928.15,18910.45,18923.1,0.14340692
coinbase,BTCEUR,1678525140000,2023-03-11 08:59:00,18921.9,18921.9,18902.71,18902.71,0.30584906
coinbase,BTCEUR,1678525200000,2023-03-11 09:00:00,18904.78,18921.05,18904.78,18914.35,0.58555929
coinbase,BTCEUR,1678489200000,2023-03-10 23:00:00,18922.5,18922.51,18922.11,18922.51,0.01500032
coinbase,BTCEUR,1678489260000,2023-03-10 23:01:00,18922.51,18922.51,18907.3,18920.5,0.17552021
coinbase,BTCEUR,1678489320000,2023-03-10 23:02:00,18927.11,18937.51,18927.11,18933.29,0.05443182
coinbase,BTCEUR,1678489380000,2023-03-10 23:03:00,18933.29,18941.08,18926.7,18941.08,0.12097124
coinbase,BTCEUR,1678489440000,2023-03-10 23:04:00,18940.14,18953.37,18940.14,18953.37,0.30792903
coinbase,BTCEUR,1678489500000,2023-03-10 23:05:00,18953.37,18960.04,18953.37,18959.92,0.22946083
coinbase,BTCEUR,1678489560000,2023-03-10 23:06:00,18963.85,18963.85,18948.2,18952.7,1.96309538
coinbase,BTCEUR,1678489620000,2023-03-10 23:07:00,18945.33,18953.4,18945.33,18951.38,0.02771362
coinbase,BTCEUR,1678489680000,2023-03-10 23:08:00,18951.4,18951.4,18939.9,18949.78,3.02961483
coinbase,BTCEUR,1678489740000,2023-03-10 23:09:00,18951.74,18966.89,18951.74,18966.89,0.037973
coinbase,BTCEUR,1678489800000,2023-03-10 23:10:00,18965.76,18965.76,18950.06,18952.05,2.29208595
coinbase,BTCEUR,1678489860000,2023-03-10 23:11:00,18952.8,18995.99,18952.8,18995.99,1.72092122
coinbase,BTCEUR,1678489920000,2023-03-10 23:12:00,18996.89,19009.17,18987.32,18998.53,4.28474355
