start,symbol,low,high,open,close,volume,product_id,timestamp_utc
1678177080,BTCUSDC,22416.83,22421.94,22419.13,22420.1,0.65773526,BTC-USDC,2023-03-07 08:18:00+00:00
1678177140,BTCUSDC,22417.41,22420.45,22419.36,22419.82,1.21070764,BTC-USDC,2023-03-07 08:19:00+00:00
1678177200,BTCUSDC,22414.07,22420.9,22419.47,22416.02,1.11040264,BTC-USDC,2023-03-07 08:20:00+00:00
1678177260,BTCUSDC,22412.64,22417.01,22415.77,22414.78,0.68718202,BTC-USDC,2023-03-07 08:21:00+00:00
1678177320,BTCUSDC,22412.95,22416.25,22415.82,22413.21,0.67466257,BTC-USDC,2023-03-07 08:22:00+00:00
1678177380,BTCUSDC,22408.43,22413.68,22413.3,22413.68,1.35389126,BTC-USDC,2023-03-07 08:23:00+00:00
1678177440,BTCUSDC,22411.49,22417.74,22413.67,22415.97,3.79117659,BTC-USDC,2023-03-07 08:24:00+00:00
1678177500,BTCUSDC,22414.91,22418.07,22414.91,22417.41,0.34881547,BTC-USDC,2023-03-07 08:25:00+00:00
1678177560,BTCUSDC,22406.08,22417.42,22417.42,22406.08,0.53282702,BTC-USDC,2023-03-07 08:26:00+00:00
1678177620,BTCUSDC,22405.3,22409.39,22406.08,22409.04,1.62793378,BTC-USDC,2023-03-07 08:27:00+00:00
