symbol,time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count,imputed,gap_size,impute_method
USDCUSD,2023-03-03T11:52:00.0000000Z,2023-03-03T11:53:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,5,LOCF
USDCUSD,2023-03-03T11:53:00.0000000Z,2023-03-03T11:54:00.0000000Z,1.0,1.0,1.0,1.0,23.5976,1,False,0,none
USDCUSD,2023-03-03T11:54:00.0000000Z,2023-03-03T11:55:00.0000000Z,1.0,1.0,1.0,1.0,0.0,0,True,1,LOCF
USDCUSD,2023-03-03T11:55:00.0000000Z,2023-03-03T11:56:00.0000000Z,1.0,1.0,1.0,1.0,100.4398,1,False,0,none
USDCUSD,2023-03-03T11:56:00.0000000Z,2023-03-03T11:57:00.0000000Z,1.0,1.0,0.9999,1.0,26152.23531,42,False,0,none
USDCUSD,2023-03-03T11:57:00.0000000Z,2023-03-03T11:58:00.0000000Z,0.9999,0.9999,0.9999,0.9999,2501.2512,1,False,0,none
USDCUSD,2023-03-03T11:58:00.0000000Z,2023-03-03T11:59:00.0000000Z,1.0,1.0,1.0,1.0,66.06789988,3,False,0,none
USDCUSD,2023-03-03T11:59:00.0000000Z,2023-03-03T12:00:00.0000000Z,1.0,1.0,1.0,1.0,20.39149439,1,False,0,none
USDCUSD,2023-03-03T12:00:00.0000000Z,2023-03-03T12:01:00.0000000Z,1.0,1.0,1.0,1.0,2825.366999,72,False,0,none
USDCUSD,2023-03-03T12:01:00.0000000Z,2023-03-03T12:02:00.0000000Z,0.9999,1.0,0.9999,1.0,1159.7862,3,False,0,none
USDCUSD,2023-03-03T12:02:00.0000000Z,2023-03-03T12:03:00.0000000Z,0.9999,1.0,0.9999,1.0,0.0,0,True,3,LOCF
USDCUSD,2023-03-03T12:03:00.0000000Z,2023-03-03T12:04:00.0000000Z,0.9999,1.0,0.9999,1.0,0.0,0,True,3,LOCF
