symbol,open_time_ms,open_time_utc,open,high,low,close,volume,close_time_ms,num_trades
ETHUSD,1678997160000,2023-03-16 20:06:00,1680.53000000,1681.10000000,1680.19000000,1681.10000000,9.21510000,1678997219999,15
ETHUSD,1678997220000,2023-03-16 20:07:00,1680.95000000,1681.65000000,1679.60000000,1680.41000000,37.08270000,1678997279999,51
ETHUSD,1678997280000,2023-03-16 20:08:00,1679.42000000,1679.91000000,1679.25000000,1679.85000000,44.47160000,1678997339999,35
ETHUSD,1678997340000,2023-03-16 20:09:00,1680.00000000,1680.52000000,1679.85000000,1680.52000000,10.78720000,1678997399999,22
ETHUSD,1678997400000,2023-03-16 20:10:00,1680.51000000,1680.81000000,1679.51000000,1680.03000000,35.68890000,1678997459999,52
ETHUSD,1678997460000,2023-03-16 20:11:00,1680.50000000,1680.78000000,1680.02000000,1680.03000000,18.64370000,1678997519999,26
ETHUSD,1678997520000,2023-03-16 20:12:00,1680.16000000,1681.43000000,1679.78000000,1681.43000000,91.16960000,1678997579999,73
ETHUSD,1678997580000,2023-03-16 20:13:00,1681.34000000,1681.62000000,1680.51000000,1681.37000000,46.44170000,1678997639999,52
ETHUSD,1678997640000,2023-03-16 20:14:00,1681.11000000,1681.65000000,1680.04000000,1680.38000000,39.91660000,1678997699999,53
ETHUSD,1678997700000,2023-03-16 20:15:00,1680.23000000,1681.08000000,1680.11000000,1680.41000000,19.58090000,1678997759999,24
ETHUSD,1678997760000,2023-03-16 20:16:00,1680.02000000,1680.19000000,1679.24000000,1679.76000000,33.47490000,1678997819999,49
ETHUSD,1678997820000,2023-03-16 20:17:00,1679.89000000,1680.25000000,1678.93000000,1679.65000000,34.54390000,1678997879999,59
ETHUSD,1678997880000,2023-03-16 20:18:00,1679.27000000,1679.47000000,1678.62000000,1678.62000000,20.70630000,1678997939999,31
ETHUSD,1678997940000,2023-03-16 20:19:00,1678.87000000,1679.12000000,1677.89000000,1678.70000000,65.46930000,1678997999999,52
ETHUSD,1678998000000,2023-03-16 20:20:00,1678.34000000,1678.35000000,1676.99000000,1676.99000000,55.58280000,1678998059999,81
ETHUSD,1678998060000,2023-03-16 20:21:00,1676.99000000,1679.67000000,1676.31000000,1679.43000000,52.84350000,1678998119999,78
ETHUSD,1678998120000,2023-03-16 20:22:00,1679.12000000,1679.12000000,1676.82000000,1677.77000000,53.61510000,1678998179999,45
ETHUSD,1678998180000,2023-03-16 20:23:00,1677.53000000,1678.08000000,1677.33000000,1677.33000000,17.43890000,1678998239999,35
ETHUSD,1678998240000,2023-03-16 20:24:00,1676.78000000,1677.72000000,1676.43000000,1676.43000000,33.56370000,1678998299999,41
ETHUSD,1678998300000,2023-03-16 20:25:00,1676.97000000,1677.97000000,1676.63000000,1677.97000000,56.98620000,1678998359999,63
ETHUSD,1678998360000,2023-03-16 20:26:00,1678.16000000,1679.45000000,1678.16000000,1678.30000000,20.80750000,1678998419999,32
ETHUSD,1678998420000,2023-03-16 20:27:00,1678.30000000,1680.22000000,1678.30000000,1679.67000000,72.81130000,1678998479999,81
ETHUSD,1678998480000,2023-03-16 20:28:00,1679.63000000,1680.71000000,1679.23000000,1680.04000000,108.53160000,1678998539999,63
ETHUSD,1678998540000,2023-03-16 20:29:00,1680.49000000,1680.53000000,1678.99000000,1678.99000000,20.39450000,1678998599999,32
ETHUSD,1678998600000,2023-03-16 20:30:00,1679.69000000,1679.77000000,1678.73000000,1679.18000000,59.00480000,1678998659999,44
ETHUSD,1678998660000,2023-03-16 20:31:00,1678.97000000,1680.25000000,1678.81000000,1679.79000000,37.64500000,1678998719999,49
ETHUSD,1678998720000,2023-03-16 20:32:00,1679.90000000,1680.53000000,1678.70000000,1678.70000000,46.63110000,1678998779999,76
ETHUSD,1678998780000,2023-03-16 20:33:00,1678.60000000,1678.76000000,1677.11000000,1677.55000000,20.84930000,1678998839999,40
ETHUSD,1678998840000,2023-03-16 20:34:00,1678.26000000,1679.87000000,1677.86000000,1678.55000000,87.00010000,1678998899999,96
ETHUSD,1678998900000,2023-03-16 20:35:00,1678.56000000,1679.18000000,1677.11000000,1677.37000000,137.83220000,1678998959999,161
ETHUSD,1678998960000,2023-03-16 20:36:00,1677.37000000,1678.26000000,1676.71000000,1677.04000000,66.57880000,1678999019999,65
ETHUSD,1678999020000,2023-03-16 20:37:00,1677.16000000,1677.65000000,1676.50000000,1676.86000000,25.82280000,1678999079999,55
ETHUSD,1678999080000,2023-03-16 20:38:00,1676.86000000,1677.23000000,1676.46000000,1676.84000000,20.99230000,1678999139999,30
ETHUSD,1678999140000,2023-03-16 20:39:00,1676.94000000,1676.96000000,1676.38000000,1676.82000000,14.30020000,1678999199999,20
ETHUSD,1678999200000,2023-03-16 20:40:00,1676.65000000,1678.10000000,1676.65000000,1678.10000000,16.52090000,1678999259999,20
ETHUSD,1678999260000,2023-03-16 20:41:00,1677.65000000,1678.03000000,1675.59000000,1676.07000000,75.75540000,1678999319999,102
ETHUSD,1678999320000,2023-03-16 20:42:00,1676.46000000,1676.66000000,1673.25000000,1674.88000000,385.39110000,1678999379999,200
ETHUSD,1678999380000,2023-03-16 20:43:00,1674.65000000,1675.89000000,1673.12000000,1673.77000000,161.66170000,1678999439999,251
ETHUSD,1678999440000,2023-03-16 20:44:00,1674.05000000,1674.06000000,1671.74000000,1673.62000000,32.52030000,1678999499999,60
ETHUSD,1678999500000,2023-03-16 20:45:00,1673.02000000,1673.93000000,1671.74000000,1671.74000000,18.43480000,1678999559999,25
ETHUSD,1678999560000,2023-03-16 20:46:00,1672.22000000,1672.48000000,1670.79000000,1671.15000000,32.45150000,1678999619999,70
ETHUSD,1678999620000,2023-03-16 20:47:00,1671.67000000,1671.67000000,1669.22000000,1669.81000000,47.65630000,1678999679999,98
ETHUSD,1678999680000,2023-03-16 20:48:00,1669.80000000,1670.86000000,1662.75000000,1666.34000000,191.89000000,1678999739999,240
ETHUSD,1678999740000,2023-03-16 20:49:00,1665.52000000,1668.89000000,1665.52000000,1667.68000000,116.55550000,1678999799999,93
ETHUSD,1678999800000,2023-03-16 20:50:00,1667.93000000,1669.93000000,1667.93000000,1669.35000000,55.40160000,1678999859999,64
ETHUSD,1678999860000,2023-03-16 20:51:00,1668.95000000,1669.69000000,1666.85000000,1666.85000000,26.92090000,1678999919999,33
ETHUSD,1678999920000,2023-03-16 20:52:00,1666.80000000,1667.17000000,1664.03000000,1665.15000000,41.87360000,1678999979999,61
ETHUSD,1678999980000,2023-03-16 20:53:00,1665.00000000,1665.35000000,1663.15000000,1663.15000000,15.08500000,1679000039999,41
ETHUSD,1679000040000,2023-03-16 20:54:00,1663.43000000,1663.53000000,1656.21000000,1658.05000000,193.07610000,1679000099999,305
ETHUSD,1679000100000,2023-03-16 20:55:00,1657.52000000,1659.61000000,1654.76000000,1658.93000000,142.83720000,1679000159999,173
ETHUSD,1679000160000,2023-03-16 20:56:00,1658.92000000,1659.83000000,1656.74000000,1658.58000000,50.54020000,1679000219999,46
ETHUSD,1679000220000,2023-03-16 20:57:00,1658.23000000,1658.23000000,1653.92000000,1654.30000000,107.39490000,1679000279999,161
ETHUSD,1679000280000,2023-03-16 20:58:00,1654.31000000,1656.77000000,1653.98000000,1655.06000000,121.71470000,1679000339999,118
ETHUSD,1679000340000,2023-03-16 20:59:00,1655.28000000,1657.69000000,1654.94000000,1657.69000000,47.13790000,1679000399999,39
ETHUSD,1679000400000,2023-03-16 21:00:00,1657.68000000,1660.40000000,1656.00000000,1658.10000000,103.48520000,1679000459999,130
ETHUSD,1679000460000,2023-03-16 21:01:00,1658.18000000,1659.75000000,1656.85000000,1658.51000000,87.16390000,1679000519999,106
ETHUSD,1679000520000,2023-03-16 21:02:00,1658.64000000,1659.58000000,1657.47000000,1658.27000000,55.09980000,1679000579999,65
ETHUSD,1679000580000,2023-03-16 21:03:00,1658.68000000,1658.68000000,1656.43000000,1658.37000000,43.66920000,1679000639999,64
ETHUSD,1679000640000,2023-03-16 21:04:00,1658.64000000,1661.25000000,1658.64000000,1660.41000000,48.27740000,1679000699999,94
ETHUSD,1679000700000,2023-03-16 21:05:00,1660.41000000,1661.72000000,1660.32000000,1661.68000000,21.82140000,1679000759999,57
ETHUSD,1679000760000,2023-03-16 21:06:00,1661.15000000,1661.29000000,1659.87000000,1661.23000000,35.48390000,1679000819999,66
ETHUSD,1679000820000,2023-03-16 21:07:00,1660.24000000,1662.59000000,1660.24000000,1662.59000000,23.62190000,1679000879999,71
ETHUSD,1679000880000,2023-03-16 21:08:00,1662.15000000,1664.87000000,1661.53000000,1663.19000000,76.75900000,1679000939999,102
ETHUSD,1679000940000,2023-03-16 21:09:00,1662.59000000,1663.45000000,1660.86000000,1662.22000000,42.93730000,1679000999999,75
ETHUSD,1679001000000,2023-03-16 21:10:00,1662.43000000,1664.03000000,1661.66000000,1663.38000000,79.20980000,1679001059999,114
ETHUSD,1679001060000,2023-03-16 21:11:00,1663.00000000,1664.12000000,1662.23000000,1663.16000000,23.96920000,1679001119999,47
ETHUSD,1679001120000,2023-03-16 21:12:00,1663.19000000,1663.73000000,1661.82000000,1663.32000000,76.13090000,1679001179999,86
ETHUSD,1679001180000,2023-03-16 21:13:00,1663.74000000,1664.41000000,1663.06000000,1663.86000000,48.82210000,1679001239999,66
ETHUSD,1679001240000,2023-03-16 21:14:00,1663.44000000,1663.86000000,1662.95000000,1663.85000000,41.64610000,1679001299999,24
ETHUSD,1679001300000,2023-03-16 21:15:00,1663.37000000,1663.87000000,1662.87000000,1663.87000000,18.81810000,1679001359999,23
ETHUSD,1679001360000,2023-03-16 21:16:00,1663.54000000,1664.81000000,1663.54000000,1664.75000000,5.70200000,1679001419999,34
ETHUSD,1679001420000,2023-03-16 21:17:00,1664.70000000,1665.52000000,1664.43000000,1665.40000000,22.15930000,1679001479999,76
ETHUSD,1679001480000,2023-03-16 21:18:00,1665.28000000,1665.28000000,1664.58000000,1665.06000000,3.58640000,1679001539999,23
ETHUSD,1679001540000,2023-03-16 21:19:00,1665.19000000,1667.48000000,1665.19000000,1667.32000000,80.24050000,1679001599999,95
ETHUSD,1679001600000,2023-03-16 21:20:00,1667.01000000,1667.34000000,1664.63000000,1665.81000000,85.41870000,1679001659999,71
ETHUSD,1679001660000,2023-03-16 21:21:00,1665.82000000,1666.28000000,1664.73000000,1665.30000000,49.36340000,1679001719999,42
ETHUSD,1679001720000,2023-03-16 21:22:00,1665.48000000,1666.32000000,1664.69000000,1664.83000000,39.31500000,1679001779999,101
ETHUSD,1679001780000,2023-03-16 21:23:00,1664.98000000,1668.00000000,1664.98000000,1666.88000000,36.16620000,1679001839999,45
ETHUSD,1679001840000,2023-03-16 21:24:00,1667.27000000,1668.71000000,1667.27000000,1668.08000000,24.20110000,1679001899999,100
ETHUSD,1679001900000,2023-03-16 21:25:00,1668.15000000,1669.00000000,1667.45000000,1668.40000000,32.89560000,1679001959999,90
ETHUSD,1679001960000,2023-03-16 21:26:00,1668.40000000,1669.57000000,1667.97000000,1669.57000000,20.60650000,1679002019999,46
ETHUSD,1679002020000,2023-03-16 21:27:00,1669.07000000,1670.35000000,1669.07000000,1670.34000000,16.50360000,1679002079999,50
ETHUSD,1679002080000,2023-03-16 21:28:00,1669.71000000,1670.28000000,1669.11000000,1669.84000000,13.13940000,1679002139999,18
